시간,시스템 CPU 사용률 (%),프로세스 메모리 사용량 (MB),Current Thread 수,호출 건수,TPS,동시 사용자,ERROR 수,SQL 수,최대 TPS,프로세스 CPU사용률 (%)
8/27/2017 00:00,16.69,3064,156,2723,45.38,196,380,74483,70.19,14.9
8/27/2017 00:01,26.61,3191,156,4510,75.16,196,407,51965,97.19,26.29
8/27/2017 00:02,25.49,2529,117,4270,71.16,203,430,50394,89.4,24.67
8/27/2017 00:03,28.31,2367,111,4788,79.8,204,404,70249,96.4,26.97
8/27/2017 00:04,36.13,2853,136,5656,94.26,178,459,63545,114,35.42
8/27/2017 00:05,28.32,2493,116,4645,77.41,187,426,56118,98.4,27.2
8/27/2017 00:06,40.34,2655,125,6437,107,192,389,79995,130,39.97
8/27/2017 00:07,33.75,2315,107,5172,86.19,202,404,61653,126,32.93
8/27/2017 00:08,25.98,2253,102,4237,70.61,204,432,56119,89.4,25.52
8/27/2017 00:09,27.44,2307,107,4386,73.09,196,493,72826,85.4,26.01
8/27/2017 00:10,26.06,2711,131,4226,70.43,174,428,52812,107,25.17
8/27/2017 00:11,27.65,2154,100,4420,73.66,179,423,55002,99.19,26.96
8/27/2017 00:12,24,2198,103,3878,64.63,204,460,64972,83.4,23.19
8/27/2017 00:13,22.47,2176,102,3785,63.08,162,421,48597,75,21.65
8/27/2017 00:14,26.98,2676,131,4654,77.56,174,444,56520,86.59,26.13
8/27/2017 00:15,25.5,2390,113,4093,68.2,180,417,64114,80.4,24.89
8/27/2017 00:16,23.26,2045,94.19,3839,63.98,184,391,48244,88.19,22.4
8/27/2017 00:17,24.67,2478,118,4066,67.76,175,415,53789,81.8,23.7
8/27/2017 00:18,25.31,2492,117,4126,68.76,184,411,64649,81,24.9
8/27/2017 00:19,23.96,2109,97.03,3956,65.93,184,394,51503,77.8,23.25
8/27/2017 00:20,23.86,2682,129,3728,62.13,178,396,49954,95.4,22.8
8/27/2017 00:21,25.18,2500,117,3906,65.09,167,407,67307,76.19,24.86
8/27/2017 00:22,28.66,1871,85.18,4436,73.93,209,441,60027,93.59,27.63
8/27/2017 00:23,30.51,1978,92.63,4844,80.73,185,419,60268,101,30.17
8/27/2017 00:24,25.78,1786,82.5,4313,71.88,164,361,67007,82.59,25.01
8/27/2017 00:25,26.29,2255,106,4430,73.83,201,372,55728,85,25.1
8/27/2017 00:26,28.71,1818,84.88,4596,76.59,192,418,58294,97,27.78
8/27/2017 00:27,29.65,2086,100,4889,81.48,210,396,73047,104,28.13
8/27/2017 00:28,25.38,2203,104,4324,72.06,173,341,51980,94,24.66
8/27/2017 00:29,26.65,1976,93.36,4609,76.81,190,351,55889,88.59,26.09
8/27/2017 00:30,26.95,2306,112,4405,73.41,175,394,66437,113,25.38
8/27/2017 00:31,26.54,2019,95.5,4443,74.05,168,408,55065,85,26.04
8/27/2017 00:32,24.94,1510,69.13,4246,70.76,169,388,52446,84.19,24.13
8/27/2017 00:33,25.14,1694,81.05,4234,70.56,186,406,65835,81.8,24.02
8/27/2017 00:34,24.02,1763,84.83,4083,68.05,166,410,53034,83.4,23.06
8/27/2017 00:35,26.02,1873,89.16,4553,75.88,155,373,57710,88,24.74
8/27/2017 00:36,27.72,1783,85.5,4665,77.75,142,356,71515,94.59,26.88
8/27/2017 00:37,26.26,1675,80.83,4544,75.73,198,355,53226,94.19,25.31
8/27/2017 00:38,22.75,1812,87.16,4114,68.56,153,338,49753,80.59,21.81
8/27/2017 00:39,26.77,1909,90.16,4324,72.06,175,366,66461,86.19,26.04
8/27/2017 00:40,24.32,2048,98,4013,66.88,140,313,47016,101,23.18
8/27/2017 00:41,27.11,2005,93.5,4379,72.98,172,330,51693,87.4,26.18
8/27/2017 00:42,27.7,1950,92.33,4538,75.63,175,325,66559,104,26.65
8/27/2017 00:43,36.43,2177,104,5320,88.66,144,351,58677,109,35.53
8/27/2017 00:44,30.31,1778,82.5,4675,77.91,142,281,52781,99.8,29.72
8/27/2017 00:45,25.83,1504,70.66,4050,67.5,151,325,64531,77.59,24.69
8/27/2017 00:46,26.39,1577,74.84,4263,71.05,168,355,53537,85.4,25.4
8/27/2017 00:47,25.28,1670,80.19,4245,70.75,158,315,52245,92.59,24.03
8/27/2017 00:48,24.87,1761,83.15,4143,69.05,152,291,62506,82.4,24.12
8/27/2017 00:49,27.23,1863,90.37,4354,72.56,176,330,54531,90,25.77
8/27/2017 00:50,24.68,2385,117,3781,63.01,158,320,51842,90.59,23.49
8/27/2017 00:51,37.52,1928,92.76,5659,94.31,173,346,77568,121,36.79
8/27/2017 00:52,24.96,1520,70.75,4080,68,155,297,51456,109,24.21
8/27/2017 00:53,26.86,1545,73.3,4604,76.73,152,281,52622,94.8,25.82
8/27/2017 00:54,22.94,1806,84.5,3504,58.4,156,370,59075,78.4,22.05
8/27/2017 00:55,21.79,1767,79.53,3483,58.04,158,319,44561,73.8,21.04
8/27/2017 00:56,25.86,1887,88.55,4407,73.44,130,310,52028,92.19,24.82
8/27/2017 00:57,27.21,1616,73.65,4651,77.51,171,346,65517,105,26.58
8/27/2017 00:58,26.29,1860,85.83,4274,71.23,146,317,50766,88.8,25.22
8/27/2017 00:59,27.38,2483,118,4538,75.63,164,308,54524,92.8,26.25
8/27/2017 01:00,28.04,2843,138,4298,71.63,140,300,64819,101,26.49
8/27/2017 01:01,27.72,2545,118,4474,74.56,132,274,61037,98.59,27.34
8/27/2017 01:02,26.76,1979,91.53,4539,75.65,134,284,50978,91.59,25.79
8/27/2017 01:03,22.83,1862,86.4,3649,60.81,128,291,57023,69.4,22.09
8/27/2017 01:04,25.09,1615,75.56,4255,70.91,131,292,48619,81.19,24.28
8/27/2017 01:05,27.47,1666,79.19,4668,77.8,137,307,53705,90.19,25.92
8/27/2017 01:06,28.84,1859,88.69,4687,78.11,156,378,68655,95.4,27.98
8/27/2017 01:07,24.69,1989,95.36,3957,65.94,146,386,50411,86.59,23.66
8/27/2017 01:08,29.15,2086,98.8,4671,77.84,174,280,50104,98.4,28.45
8/27/2017 01:09,24.87,1885,89.05,4172,69.53,176,342,63630,81.4,23.88
8/27/2017 01:10,21.36,2274,112,3529,58.81,160,263,43680,83,20.03
8/27/2017 01:11,22.72,2015,96.59,3764,62.73,141,270,45124,75.59,22.33
8/27/2017 01:12,23.04,1462,68.45,3953,65.88,149,262,59347,80,22.11
8/27/2017 01:13,21.75,1659,78.34,3775,62.91,129,244,43165,73.4,20.75
8/27/2017 01:14,19.59,1400,66.58,3255,54.25,165,232,39961,67,18.88
8/27/2017 01:15,18.67,1484,71.41,3117,51.95,127,247,51800,60.79,17.7
8/27/2017 01:16,17.48,1069,51.36,2923,48.71,150,286,40456,60.59,16.44
8/27/2017 01:17,19.35,1254,59.73,2947,49.11,139,294,40150,62.4,18.57
8/27/2017 01:18,18.13,1340,61.68,2872,47.86,138,291,51622,63.79,17.3
8/27/2017 01:19,18.76,1233,57.63,3066,51.09,119,254,39834,70.19,17.53
8/27/2017 01:20,18.82,2020,100,2942,49.03,103,269,37711,73,17.73
8/27/2017 01:21,20.23,1867,90.59,3393,56.54,105,268,55089,64.4,19.37
8/27/2017 01:22,20.23,1428,68.01,3352,55.86,112,305,45126,62.59,19.48
8/27/2017 01:23,20.59,1460,70.26,3341,55.68,133,335,44757,67.8,19.46
8/27/2017 01:24,19.91,1313,61.09,3291,54.84,118,289,56353,67.8,19.25
8/27/2017 01:25,18.42,1126,53.33,2896,48.26,117,285,39443,61.4,17.57
8/27/2017 01:26,18.64,1204,56.36,3104,51.73,136,292,40301,64,17.88
8/27/2017 01:27,19.53,1146,54.16,3195,53.25,141,297,55841,61.59,18.37
8/27/2017 01:28,20.48,1621,76.19,3395,56.58,135,305,44962,69.19,19.73
8/27/2017 01:29,21.2,1447,67.4,3412,56.86,123,286,46585,68.59,20.52
8/27/2017 01:30,20.46,2315,119,3018,50.29,153,335,55708,83,18.67
8/27/2017 01:31,21.38,2274,112,3470,57.83,171,320,46502,73.4,21.07
8/27/2017 01:32,20.05,1473,69.09,3350,55.83,148,269,43738,63.2,19.36
8/27/2017 01:33,19.98,1274,59.36,3171,52.84,116,282,55903,64.4,19.17
8/27/2017 01:34,21.15,1282,60.06,3383,56.38,128,319,44951,68.59,20.07
8/27/2017 01:35,22.15,1615,76.73,3557,59.28,137,300,47997,70.8,21.24
8/27/2017 01:36,24.29,1463,69.83,3740,62.33,140,330,62491,76.19,23.14
8/27/2017 01:37,21.33,1383,67.66,3486,58.09,121,333,47384,69.4,20.51
8/27/2017 01:38,20.93,1517,76.16,3564,59.4,134,331,48337,68.19,19.93
8/27/2017 01:39,22.34,1566,76.16,3564,59.4,125,359,61640,73,21.11
8/27/2017 01:40,21.27,2095,104,3174,52.9,156,388,45579,85.19,20.55
8/27/2017 01:41,19.71,1295,62.5,3141,52.34,130,336,43970,60.2,18.8
8/27/2017 01:42,17.43,1376,67.41,2844,47.4,132,316,52375,54.4,16.82
8/27/2017 01:43,16.8,1196,58,2819,46.98,111,266,36821,61,16.18
8/27/2017 01:44,16.38,1029,49.16,2747,45.78,120,294,38358,58.59,15.49
8/27/2017 01:45,16.8,1134,53.83,2626,43.76,110,330,49969,51.4,15.84
8/27/2017 01:46,15.48,1121,53,2490,41.5,122,256,32992,64.19,14.78
8/27/2017 01:47,17.27,1173,57.58,2956,49.26,132,292,37641,66.19,16.48
8/27/2017 01:48,17.8,1345,65.91,2990,49.83,110,280,50193,62.2,16.93
8/27/2017 01:49,17.39,1122,53.83,2697,44.95,92.83,261,39322,71,16.79
8/27/2017 01:50,16.94,1578,78.58,2671,44.51,130,291,38227,65.8,15.91
8/27/2017 01:51,18.76,1349,66.53,3158,52.63,135,258,50564,65.19,17.8
8/27/2017 01:52,22.11,1347,66.56,3586,59.76,132,312,48958,70,21.12
8/27/2017 01:53,20.63,1279,62.56,3381,56.34,130,249,42943,71.19,19.97
8/27/2017 01:54,21.02,1277,62.56,3243,54.04,117,335,58089,71,20.39
8/27/2017 01:55,19.63,1216,59.29,3060,51,112,306,45395,60,18.6
8/27/2017 01:56,18.03,1315,64.66,2915,48.58,110,320,41041,62,17.29
8/27/2017 01:57,16.72,1415,70.63,2716,45.26,107,228,47450,62.79,15.63
8/27/2017 01:58,16.87,1197,59.2,2859,47.65,95.62,217,36551,56.4,16.16
8/27/2017 01:59,16.05,1042,50.23,2880,48,108,210,34380,59.59,15.41
8/27/2017 02:00,16.3,1523,77.93,2571,42.84,97.95,214,46536,69,15.09
8/27/2017 02:01,16.01,1146,56.66,2684,44.73,78.48,185,32835,53.79,15.29
8/27/2017 02:02,15.86,901,44.23,2683,44.71,92.73,223,34865,55.79,15.31
8/27/2017 02:03,18.05,897,43.5,3032,50.53,91.92,236,50992,62.59,17.18
8/27/2017 02:04,14.84,1159,56.66,2480,41.33,105,227,30569,52,13.89
8/27/2017 02:05,15.55,1111,53.46,2518,41.96,119,253,33041,50,14.8
8/27/2017 02:06,16.43,1160,55.83,2520,42,91.39,257,47051,57,15.42
8/27/2017 02:07,13.72,1318,64.61,2125,35.4,100,242,29494,48,13.13
8/27/2017 02:08,13.37,1267,61.51,2158,35.96,97.53,238,29885,44.4,12.51
8/27/2017 02:09,12.39,1201,58.33,1943,32.38,95.75,183,39547,45.4,11.58
8/27/2017 02:10,13.04,1427,69.95,1931,32.18,111,209,27326,42.59,12.3
8/27/2017 02:11,14.88,1437,70.76,2443,40.71,97.75,220,29789,54,14.08
8/27/2017 02:12,12.94,1444,69.9,1940,32.33,84.88,196,40070,41.59,12.27
8/27/2017 02:13,14.24,1475,71.73,2226,37.09,87.53,250,30808,48.59,13.42
8/27/2017 02:14,12.15,1293,64.19,2072,34.53,84.89,181,26116,41.59,11.47
8/27/2017 02:15,14.4,1076,52.46,2200,36.65,83.66,217,43300,47.4,13.51
8/27/2017 02:16,12.72,1137,54.63,2071,34.51,94.57,156,25699,41.2,12.02
8/27/2017 02:17,13.39,1105,51.98,2133,35.54,79.08,197,26844,45.59,12.51
8/27/2017 02:18,14.74,1171,56.48,2333,38.88,76.56,210,42761,47.2,14.07
8/27/2017 02:19,11.61,1032,49.5,1879,31.31,83.12,188,25321,41.59,10.91
8/27/2017 02:20,13.6,1562,80.23,2211,36.84,98.48,172,27952,66.4,12.61
8/27/2017 02:21,13.2,1254,61.25,2048,34.13,76.56,203,41405,44.79,12.67
8/27/2017 02:22,14.44,1151,54.79,2327,38.78,80.02,217,30645,55.4,13.72
8/27/2017 02:23,16.09,1278,62.63,2560,42.66,95.54,271,34877,52.2,15.42
8/27/2017 02:24,15.17,1267,60.76,2535,42.25,100,233,44287,51,14.21
8/27/2017 02:25,14.67,1512,73.03,2426,40.43,98.39,224,31426,54,13.8
8/27/2017 02:26,13.43,1177,55.66,2334,38.9,87.45,171,26876,49.2,12.8
8/27/2017 02:27,13.64,1214,58.29,2183,36.38,84.07,173,39575,46.79,12.94
8/27/2017 02:28,13.81,1184,57.76,2293,38.21,88.64,166,27054,47.59,13
8/27/2017 02:29,12.88,1099,53.7,2204,36.72,82.55,187,25889,46.79,12.28
8/27/2017 02:30,14.89,1705,88.53,2279,37.97,97.27,185,42234,61.59,13.56
8/27/2017 02:31,14.33,1353,66.93,2493,41.54,68.25,202,30178,57,13.83
8/27/2017 02:32,15.14,1180,58.56,2625,43.75,101,250,32878,56,14.27
8/27/2017 02:33,13.24,1194,58.46,2223,37.04,78.28,193,39021,45.2,12.44
8/27/2017 02:34,12.27,1362,67.61,2020,33.65,76.62,204,26264,43.59,11.52
8/27/2017 02:35,13.11,1023,48.84,2204,36.72,92.2,241,28600,49.4,12.17
8/27/2017 02:36,11.88,1127,55.7,1872,31.2,86.76,171,35769,47.59,11.33
8/27/2017 02:37,10.09,893,42.5,1706,28.43,79.65,136,19760,35.79,9.52
8/27/2017 02:38,11.61,1121,55.16,1802,30.03,77.04,189,23869,36.79,10.74
8/27/2017 02:39,11.6,1392,70.03,1770,29.5,73.23,162,35627,41.2,10.75
8/27/2017 02:40,10.69,1201,59.33,1661,27.68,81.01,197,26030,39.2,9.93
8/27/2017 02:41,12.13,1186,57.98,1961,32.68,80.81,176,26644,43.2,11.21
8/27/2017 02:42,12.52,1532,77.84,1968,32.79,82.04,212,40337,40.79,11.67
8/27/2017 02:43,11.69,1075,51.66,1923,32.04,72.45,196,25525,40.79,10.92
8/27/2017 02:44,11.46,1308,64.95,1901,31.68,73.92,182,25004,39.79,10.82
8/27/2017 02:45,15.63,1238,59.86,2380,39.65,111,219,45860,54.4,14.7
8/27/2017 02:46,13.35,1114,53.81,2227,37.11,69.72,189,28565,48.4,12.63
8/27/2017 02:47,12.12,1058,51.21,1981,33.01,90.86,227,29034,42.2,11.23
8/27/2017 02:48,13.6,1144,56.08,2149,35.81,92.22,223,43235,43.2,12.96
8/27/2017 02:49,12.88,1254,61.5,2024,33.72,83.33,201,28693,39.4,11.81
8/27/2017 02:50,13.01,1412,70.5,2089,34.81,97.92,247,29834,56.59,12.23
8/27/2017 02:51,12.65,997,47.5,2044,34.06,87.78,236,41521,41.59,11.75
8/27/2017 02:52,10.94,1163,58.33,1858,30.96,102,184,23355,38.2,10.13
8/27/2017 02:53,11.89,1107,55.33,1891,31.51,72.03,244,27582,43.79,10.9
8/27/2017 02:54,13.21,1227,61.66,2060,34.33,74.12,188,39813,55.2,12.08
8/27/2017 02:55,13.05,1086,52.66,2051,34.18,112,248,30035,47.2,12.28
8/27/2017 02:56,13.4,999,48,2129,35.47,97.4,282,32209,45.59,12.56
8/27/2017 02:57,12.31,1021,49.66,1910,31.83,84.78,232,40212,42.79,11.43
8/27/2017 02:58,11.16,812,38.65,1841,30.68,75.39,170,24827,43.59,10.4
8/27/2017 02:59,12.39,1108,54.16,1953,32.54,76.58,235,28537,40.4,11.57
8/27/2017 03:00,12.87,1154,56.5,1970,32.83,84.38,207,40829,47,11.6
8/27/2017 03:01,13.55,941,45,2045,34.08,83.32,242,29197,40.4,12.58
8/27/2017 03:02,11.26,966,47.16,1869,31.14,92.03,200,25111,37.59,10.34
8/27/2017 03:03,12.33,968,47.83,1753,29.21,86.93,192,39501,35,11.19
8/27/2017 03:04,12.28,1099,54.66,1948,32.46,74.95,187,27447,46,11.23
8/27/2017 03:05,11.43,978,47.38,1704,28.39,71.95,192,25709,33.79,10.55
8/27/2017 03:06,22.31,1200,59.41,1975,32.9,90.48,211,40605,40.4,10
8/27/2017 03:07,16.55,1328,66.5,1804,30.06,83.6,209,27673,39.79,10.4
8/27/2017 03:08,11.77,1133,55.65,1867,31.11,82.8,221,27616,49.2,10.98
8/27/2017 03:09,10.93,916,43.83,1551,25.85,82.29,216,38825,34.4,10.37
8/27/2017 03:10,10.65,1244,63.04,1609,26.81,74.26,231,26517,38.59,9.77
8/27/2017 03:11,10.55,1053,50.18,1639,27.31,78.92,200,25258,33.4,10.02
8/27/2017 03:12,11.28,977,46.71,1665,27.75,101,218,39488,35,10.39
8/27/2017 03:13,10.06,1111,54.53,1488,24.79,80.08,224,25503,29.6,9.34
8/27/2017 03:14,8.68,902,43.9,1284,21.39,80.23,193,20083,32,7.83
8/27/2017 03:15,9.67,863,43.16,1364,22.73,76.4,199,33640,34,9.14
8/27/2017 03:16,9.61,775,37.43,1463,24.38,73.45,218,21679,30.6,8.96
8/27/2017 03:17,8.93,666,32.4,1272,21.2,82.25,202,20480,30.39,8.25
8/27/2017 03:18,9.43,877,44.48,1312,21.86,70.26,202,34141,27.79,8.67
8/27/2017 03:19,8.97,841,41.75,1361,22.68,72.95,215,21365,33.4,8.15
8/27/2017 03:20,8.99,1098,56.03,1272,21.2,86.93,209,20581,33.2,8.28
8/27/2017 03:21,8.91,880,43.79,1243,20.71,81.95,173,32715,28.6,8.34
8/27/2017 03:22,11.01,764,37.29,1719,28.64,76.62,181,24760,41.79,10.3
8/27/2017 03:23,10.7,1054,52.76,1549,25.81,72.62,211,24150,34.79,10.01
8/27/2017 03:24,11.1,907,43.46,1454,24.23,84.4,254,38138,32.4,10.51
8/27/2017 03:25,9.28,790,37.79,1348,22.46,82.29,206,21405,35,8.42
8/27/2017 03:26,11,912,45.36,1726,28.76,67.95,189,26080,41,9.89
8/27/2017 03:27,11.32,962,48.46,1743,29.04,82.95,165,38269,37.79,10.52
8/27/2017 03:28,11.11,861,43.13,1692,28.2,45.23,170,26519,37,10.54
8/27/2017 03:29,11.26,819,39.5,1641,27.35,64.06,218,25459,35,10.62
8/27/2017 03:30,10.19,1038,51.7,1438,23.96,65.87,177,34089,40.79,9.25
8/27/2017 03:31,9.6,800,38.86,1540,25.66,54.21,170,21539,35,9.05
8/27/2017 03:32,12.44,757,36.43,1817,30.28,78.97,261,28880,44.4,11.77
8/27/2017 03:33,12.42,806,38.36,1710,28.5,56.55,216,39301,38.2,11.81
8/27/2017 03:34,10.31,954,47.03,1572,26.2,75.37,222,23918,38.2,9.53
8/27/2017 03:35,10.08,1007,50,1496,24.93,69.53,227,22370,32.4,9.32
8/27/2017 03:36,9.82,861,42.4,1398,23.29,64.51,192,34272,32.59,9.24
8/27/2017 03:37,10.48,869,43.03,1528,25.46,86.79,199,23391,31.39,9.86
8/27/2017 03:38,9.61,776,37.88,1423,23.71,57.75,206,22161,29.6,9
8/27/2017 03:39,10.34,853,42.2,1453,24.21,80.58,230,36929,36.4,9.31
8/27/2017 03:40,9.4,1233,62.58,1343,22.38,65.91,194,20863,30.79,8.67
8/27/2017 03:41,9.57,835,41.23,1410,23.5,59.94,186,21487,32.4,9.01
8/27/2017 03:42,10.09,734,35.96,1543,25.71,78.95,202,34863,38.4,9.42
8/27/2017 03:43,9.65,877,43.04,1445,24.08,73.93,190,21565,33.4,8.99
8/27/2017 03:44,8.61,907,45.79,1242,20.7,56.53,163,19030,25.2,7.85
8/27/2017 03:45,8.96,891,45.71,1211,20.18,67.38,194,32270,26,7.78
8/27/2017 03:46,8.23,919,45.48,1128,18.79,74.98,186,17994,27.6,7.76
8/27/2017 03:47,7.54,731,35.51,1150,19.16,69.52,165,17245,24.6,6.94
8/27/2017 03:48,8.33,801,38.9,1145,19.07,60.37,162,30868,25.79,7.56
8/27/2017 03:49,7.79,736,35.4,1123,18.71,77.95,168,17281,26.6,7.26
8/27/2017 03:50,8.97,853,41.68,1239,20.64,68.22,188,20697,34.4,8.16
8/27/2017 03:51,9.39,653,32.47,1452,24.2,56.45,176,32979,33.59,8.49
8/27/2017 03:52,9.51,735,36.9,1543,25.71,72.28,207,22029,31.39,8.86
8/27/2017 03:53,9.64,889,44.7,1435,23.91,64.84,198,20726,32,8.88
8/27/2017 03:54,9.38,1025,51.45,1352,22.53,91.03,209,34757,29.39,8.52
8/27/2017 03:55,9.96,1210,60.63,1418,23.63,83.65,237,24511,31.2,9
8/27/2017 03:56,7.89,848,41.4,1198,19.96,65.27,154,17251,26.2,7.4
8/27/2017 03:57,8.92,734,35.63,1207,20.11,88.39,178,32368,27.39,8.27
8/27/2017 03:58,8.96,664,32.22,1357,22.61,67.68,193,20535,29.2,8.48
8/27/2017 03:59,9.18,653,32,1279,21.31,50.7,180,22143,26.79,8.41
8/27/2017 04:00,10.46,979,50.28,1439,23.98,46.3,191,35179,34.59,9.63
8/27/2017 04:01,9.22,720,35.63,1358,22.63,71.15,225,21474,31,8.72
8/27/2017 04:02,9.34,709,34.59,1532,25.53,72.61,223,21399,35,8.63
8/27/2017 04:03,9.39,638,30.6,1355,22.58,53,216,33182,29.6,8.73
8/27/2017 04:04,8.86,614,30.7,1390,23.16,46.03,206,19891,31.79,7.82
8/27/2017 04:05,9.89,712,35.03,1389,23.14,52.85,255,22776,29.2,9.09
8/27/2017 04:06,10.64,895,42.59,1525,25.41,58.62,238,35714,31.39,9.99
8/27/2017 04:07,10.28,742,34.76,1488,24.79,71.54,242,23579,30,9.67
8/27/2017 04:08,8.24,712,34.96,1273,21.21,49.34,231,19043,29.6,7.49
8/27/2017 04:09,10.29,643,31.13,1378,22.96,53.7,221,35604,30.6,9.76
8/27/2017 04:10,9.61,1155,59.2,1224,20.39,67.92,219,22984,34.79,8.51
8/27/2017 04:11,8.43,736,36,1280,21.33,69.98,214,19382,26.2,7.99
8/27/2017 04:12,8.06,589,28.83,1129,18.8,58.11,193,30772,25.2,7.45
8/27/2017 04:13,8.36,667,33.22,1276,21.26,44.1,197,19603,31.39,7.78
8/27/2017 04:14,8.6,846,43.08,1290,21.5,47.66,220,20240,25.39,7.52
8/27/2017 04:15,8.59,777,39.08,1296,21.6,42.43,203,32300,26.2,7.83
8/27/2017 04:16,8.96,574,28.33,1352,22.53,46.65,217,20801,27.79,8.41
8/27/2017 04:17,7.92,606,30.58,1186,19.76,37.72,196,18652,27,7.28
8/27/2017 04:18,7.58,683,33.83,1058,17.63,39.75,196,30082,22.2,6.83
8/27/2017 04:19,7.5,661,33,1115,18.57,42.27,192,17816,26.2,6.85
8/27/2017 04:20,8.25,807,41.41,1183,19.71,35.7,211,18498,36.79,7.49
8/27/2017 04:21,8.61,688,33.58,1275,21.25,51.68,233,33216,34.4,7.77
8/27/2017 04:22,8.49,673,33.5,1225,20.41,45.3,220,19103,29,7.86
8/27/2017 04:23,9.19,516,24.91,1417,23.61,36.7,203,19681,32.2,8.65
8/27/2017 04:24,9.21,568,28.25,1479,24.64,46.94,188,31128,31.79,8.41
8/27/2017 04:25,10.17,706,35,1663,27.71,40.61,256,23008,32.59,9.23
8/27/2017 04:26,10.56,733,35.83,1667,27.78,52.19,212,22650,32.2,9.96
8/27/2017 04:27,9.19,587,28.75,1408,23.46,30.74,194,32490,29.79,8.51
8/27/2017 04:28,9.35,638,31.75,1446,24.1,40.44,214,22005,31.39,8.74
8/27/2017 04:29,8.33,701,34.5,1281,21.35,40.38,203,18148,32.2,7.77
8/27/2017 04:30,8.33,941,50,1151,19.18,37.84,174,28656,27.6,7.17
8/27/2017 04:31,7.25,946,49,1052,17.53,45.19,206,16779,23,6.85
8/27/2017 04:32,8.47,585,28.29,1267,21.11,55.16,203,19117,26.6,7.98
8/27/2017 04:33,8.82,628,31.66,1299,21.64,37.99,217,32734,26.39,8.08
8/27/2017 04:34,8.13,645,32.2,1262,21.03,46.68,190,18510,30.79,7.54
8/27/2017 04:35,7.88,790,39.5,1097,18.28,50.64,212,17570,25.79,7.3
8/27/2017 04:36,8.69,573,28.06,1054,17.55,38.77,207,32993,26.2,8.06
8/27/2017 04:37,8.11,756,38.09,1146,19.1,43.01,258,20588,26.79,7.52
8/27/2017 04:38,8.32,749,38.56,1243,20.71,58.89,235,19794,28.2,7.48
8/27/2017 04:39,9.53,656,33.29,1436,23.93,53.29,237,32039,30.2,8.88
8/27/2017 04:40,8.25,1061,56.83,1280,21.33,40.68,228,18907,32,7.26
8/27/2017 04:41,8.49,713,36.03,1356,22.6,39.07,230,19134,28.79,7.9
8/27/2017 04:42,8.69,885,45.36,1198,19.96,35.75,196,32039,26.6,7.84
8/27/2017 04:43,7.73,679,34.96,1109,18.48,44.11,145,17760,26.2,7.08
8/27/2017 04:44,7.67,544,27.56,1107,18.45,53.23,162,17227,29.39,7.05
